"Call  Failure","Complains","Subscription  Length","Charge  Amount","Seconds of Use","Frequency of use","Frequency of SMS","Distinct Called Numbers","Age Group","Tariff Plan","Status","Age","Customer Value","Churn"
"13","0","45","2","8073","143","406","51","3","1","1","30","1952.64","0"
"17","0","45","3","12030","170","33","55","4","1","1","45","387.5","0"
"18","0","45","3","7283","91","130","45","2","1","1","25","916.83","0"
"33","1","41","0","1520","63","38","25","3","1","2","30","215.32","1"
"31","0","44","10","11000","109","23","50","5","1","1","55","201.135","0"
"23","0","44","3","6383","114","48","32","3","1","1","30","451.88","0"
"11","0","42","2","3405","38","22","22","4","1","1","45","141.075","0"
"19","1","43","0","3555","57","31","24","3","1","2","30","268.48","1"
"19","1","44","0","2833","60","56","39","4","1","2","45","212.325","1"
"10","0","44","0","698","18","22","10","3","1","2","30","116.64","1"
"11","0","44","2","2233","41","22","14","4","1","1","45","111.85","0"
"13","0","41","3","7350","113","36","30","5","1","1","55","165.945","0"
"10","1","44","0","1193","23","31","12","4","1","2","45","107.9","1"
"10","0","44","3","903","20","26","10","5","1","1","55","52.845","0"
"35","0","39","5","16640","254","22","88","2","2","1","25","859.23","0"
"16","1","42","5","7530","132","293","41","3","2","1","30","1478.48","0"
"12","0","44","2","4283","98","24","36","3","1","1","30","271.24","0"
"13","0","43","0","2230","60","60","28","4","1","2","45","207.25","0"
"16","0","44","2","3345","69","197","31","2","1","1","25","1040.13","0"
"14","0","35","3","1880","52","215","19","3","2","1","30","937.28","0"
"14","0","34","2","2133","55","52","76","5","1","1","55","110.82","0"
"21","0","35","0","1265","41","32","15","3","1","2","30","180.24","0"
"10","0","34","0","1390","26","43","11","4","1","2","45","142.9","0"
"20","0","33","2","1790","48","41","21","2","1","1","25","267.21","0"
"12","0","33","2","3790","77","30","31","4","1","1","45","171.675","0"
"12","0","26","2","2260","42","50","22","3","1","1","30","292.08","0"
"26","0","25","3","6958","157","107","50","2","2","1","25","801.675","0"
"22","0","23","2","9498","187","95","48","5","1","1","55","287.775","0"
"18","0","24","5","3418","61","53","27","4","2","1","45","219.475","0"
"12","0","17","3","4955","56","237","18","3","1","1","30","1148.44","0"
"13","0","17","3","2053","35","22","15","3","1","1","30","171.52","1"
"8","0","34","1","4415","67","7","13","3","1","1","30","207.28","0"
"5","0","35","0","305","6","7","2","2","1","2","25","45.495","0"
"10","0","33","1","2498","56","351","20","3","1","1","30","1506.16","0"
"10","0","34","1","4243","62","7","31","2","1","1","25","225.225","0"
"5","0","34","1","2438","54","7","29","1","1","1","15","175.56","0"
"11","0","34","1","3820","78","24","24","3","1","1","30","251.92","0"
"5","0","34","1","2405","35","277","14","3","1","1","30","1205.6","0"
"13","0","33","2","9160","117","136","39","3","1","1","30","915.08","0"
"7","0","34","1","13818","165","7","40","3","1","1","30","587.32","0"
"7","0","34","1","4560","79","7","21","3","1","1","30","213.56","0"
"6","0","34","1","5963","91","7","8","3","1","1","30","270.16","0"
"9","0","34","0","2283","50","7","13","3","1","2","30","121.32","0"
"25","0","34","3","15185","221","46","28","3","1","1","30","800.24","0"
"5","0","34","1","3140","23","475","4","3","1","1","30","2026.52","0"
"9","0","33","1","15530","178","142","26","2","1","1","25","1345.86","0"
"5","0","33","1","6545","82","178","22","3","1","1","30","977.08","0"
"5","0","33","0","920","10","7","7","2","1","2","25","73.35","0"
"5","0","34","0","755","10","7","4","3","1","2","30","58.6","0"
"5","0","33","0","305","6","7","2","2","1","2","25","45.495","1"
"5","0","33","1","7553","123","376","39","2","1","1","25","2037.42","0"
"7","0","33","1","11510","150","7","43","4","1","1","45","309","0"
"8","0","33","1","6763","71","100","33","2","1","1","25","757.53","0"
"23","0","29","0","1000","43","8","13","2","1","2","25","82.935","1"
"21","0","32","8","10480","89","7","38","5","1","1","55","169.035","0"
"13","0","32","1","5863","94","18","20","2","1","1","25","349.065","1"
"5","0","30","1","2885","18","7","10","3","1","1","30","144.12","0"
"9","0","31","0","3035","37","7","12","3","1","2","30","150.88","1"
"9","1","32","0","2313","40","26","27","3","1","2","30","198.12","1"
"5","0","32","0","305","6","7","2","3","1","2","30","40.44","1"
"5","0","32","1","305","6","7","2","3","1","1","30","40.44","0"
"5","0","29","1","6830","93","7","18","5","1","1","55","114.345","0"
"5","0","32","0","305","6","7","2","4","1","2","45","25.275","1"
"5","0","32","1","305","6","7","2","5","1","1","55","15.165","1"
"25","0","27","3","16120","234","7","76","2","1","1","25","767.43","0"
"6","0","30","3","7010","112","263","29","2","2","1","25","1503.99","0"
"5","0","32","1","3763","78","7","24","2","1","1","25","204.345","0"
"5","0","31","0","1710","40","30","16","3","1","2","30","190","0"
"6","0","32","1","2825","49","167","19","2","1","1","25","880.83","0"
"5","0","23","1","1360","32","185","7","2","2","1","25","895.14","0"
"5","0","22","1","1613","35","22","64","4","1","1","45","96.2","0"
"11","0","23","0","745","21","7","3","2","1","2","25","65.97","0"
"5","0","22","0","305","6","13","2","4","1","2","45","40.275","0"
"10","0","21","1","1270","28","11","9","2","1","1","25","107.91","0"
"5","0","21","1","3270","57","7","19","3","1","1","30","161.08","0"
"5","0","14","1","1740","22","20","10","2","1","1","25","169.29","0"
"16","0","13","1","6438","137","77","38","2","2","1","25","642.375","0"
"12","0","11","1","8978","167","65","36","4","1","1","45","391.125","0"
"8","0","12","3","2898","41","23","15","3","1","1","30","209.56","0"
"5","0","5","1","4435","36","207","6","3","1","1","30","1006.84","0"
"5","1","5","0","1533","15","7","3","3","1","1","30","89.92","1"
"15","0","43","1","4855","85","23","24","3","1","1","30","289.6","0"
"7","0","44","0","803","19","25","11","3","1","2","30","132.88","0"
"17","0","42","1","2938","74","377","31","3","1","1","30","1628.48","0"
"17","0","43","1","4683","80","19","42","1","1","1","15","366.465","0"
"10","0","43","1","2878","72","20","40","2","1","1","25","222.75","0"
"18","0","43","2","4260","96","50","35","3","1","1","30","374.24","0"
"11","0","43","1","2845","53","303","25","3","1","1","30","1327.92","0"
"20","0","42","3","9600","135","162","50","3","1","1","30","1037.4","0"
"14","0","43","1","14258","183","18","51","3","1","1","30","649.64","0"
"14","0","43","2","5000","97","20","32","3","1","1","30","283.88","0"
"13","0","43","1","6403","109","25","19","3","1","1","30","360.48","0"
"16","1","43","0","2723","68","26","24","3","1","2","30","215.64","0"
"32","0","43","4","15625","239","72","39","3","1","1","30","922.56","0"
"11","0","43","2","3580","41","501","15","3","1","1","30","2148.84","0"
"16","0","42","1","15970","196","168","37","2","1","1","25","1483.47","0"
"10","0","42","2","6985","100","204","33","3","1","1","30","1099.4","0"
"7","0","42","0","1360","28","18","18","2","1","2","25","143.46","0"
"9","0","43","0","1195","28","31","15","3","1","2","30","172.92","0"
"7","0","42","0","485","14","18","7","2","1","2","25","103.455","1"
"10","0","42","1","7993","141","402","50","3","1","1","30","1933.36","0"
"14","0","42","2","11950","168","29","54","4","1","1","45","375.45","0"
"15","0","42","2","7203","89","126","44","2","1","1","25","895.14","0"
"30","0","38","0","1440","61","34","24","3","1","2","30","196.04","1"
"28","0","41","9","10920","107","19","49","5","2","1","55","193.905","0"
"20","0","41","2","6303","112","44","31","2","1","1","25","486.675","0"
"8","0","39","1","3325","36","18","21","3","1","1","30","206.44","0"
"16","1","40","0","3475","55","27","23","3","1","2","30","249.2","1"
"16","1","41","0","2753","58","52","38","4","1","2","45","200.275","1"
"7","1","41","0","618","16","18","9","3","1","2","30","97.36","1"
"8","0","41","1","2153","39","18","13","4","1","1","45","99.8","0"
"10","0","38","2","7270","111","32","29","5","1","1","55","158.715","0"
"7","0","41","0","1113","21","27","11","4","1","2","45","95.85","1"
"7","0","41","2","823","18","22","9","5","1","1","55","45.615","0"
"32","1","36","4","16560","252","18","87","2","2","1","25","837.54","0"
"13","0","39","4","7450","130","289","40","3","2","1","30","1459.2","0"
"9","0","41","1","4203","96","20","35","3","1","1","30","251.96","0"
"10","0","40","0","2150","58","56","27","3","1","2","30","312.32","0"
"13","0","41","1","3265","67","193","30","2","1","1","25","1018.44","0"
"11","0","32","2","1800","50","211","18","3","2","1","30","918","0"
"11","0","31","1","2053","53","48","75","5","1","1","55","103.59","0"
"18","0","32","0","1185","39","28","14","3","1","2","30","160.96","0"
"7","0","31","0","1310","24","39","10","4","1","2","45","130.85","0"
"17","0","30","1","1710","46","37","20","2","1","1","25","245.52","0"
"9","0","30","1","3710","75","26","30","3","1","1","30","255.4","0"
"9","0","23","1","2180","40","46","21","3","1","1","30","272.8","0"
"23","0","22","2","6878","155","103","49","2","2","1","25","779.985","0"
"19","0","20","1","9418","185","91","47","5","1","1","55","280.545","0"
"15","0","21","4","3338","59","49","26","3","1","1","30","331.88","0"
"9","0","14","2","4875","54","233","17","3","1","1","30","1129.16","0"
"10","0","14","2","1973","33","18","14","3","1","1","30","152.24","1"
"11","0","37","1","4495","69","7","14","3","1","1","30","210.56","0"
"5","0","38","0","305","6","7","2","3","1","2","30","40.44","0"
"13","0","36","1","2578","58","355","21","3","1","1","30","1525.44","0"
"13","0","37","1","4323","64","7","32","1","1","1","15","279.785","0"
"6","0","37","1","2518","56","7","30","2","1","1","25","147.33","0"
"14","0","37","2","3900","80","28","25","3","1","1","30","271.2","0"
"7","0","37","1","2485","37","281","15","3","1","1","30","1224.88","0"
"16","0","36","3","9240","119","140","40","3","1","1","30","934.36","0"
"10","0","37","1","13898","167","7","41","3","1","1","30","590.6","0"
"10","0","37","2","4640","81","7","22","3","1","1","30","216.84","0"
"9","0","37","1","6043","93","7","9","3","1","1","30","273.44","0"
"12","0","37","0","2363","52","7","14","3","1","2","30","124.6","0"
"28","0","37","4","15265","223","50","29","3","2","1","30","819.52","0"
"7","0","37","2","3220","25","479","5","3","1","1","30","2045.8","0"
"12","0","36","1","15610","180","146","27","2","1","1","25","1367.55","0"
"6","0","36","2","6625","84","182","23","3","1","1","30","996.36","0"
"5","0","36","0","1000","12","7","8","2","1","2","25","77.04","0"
"5","0","37","0","835","12","9","5","3","1","2","30","69.88","0"
"5","0","36","0","305","6","7","2","2","1","2","25","45.495","1"
"6","0","36","1","7633","125","380","40","3","1","1","30","1830.32","0"
"10","0","36","2","11590","152","7","44","4","1","1","45","311.05","0"
"11","0","36","2","6843","73","104","34","2","1","1","25","779.22","0"
"26","1","32","0","1080","45","12","14","3","1","2","30","93","1"
"24","0","35","9","10560","91","7","39","5","1","1","55","170.265","0"
"16","0","35","2","5943","96","22","21","2","1","1","25","370.755","1"
"5","0","33","1","2965","20","7","11","3","1","1","30","147.4","0"
"12","1","34","0","3115","39","7","13","3","1","2","30","154.16","1"
"12","0","35","0","2393","42","30","28","4","1","2","45","135.875","1"
"5","1","35","0","305","6","7","2","3","1","2","30","40.44","1"
"5","0","35","1","1793","23","7","3","4","1","1","45","62.9","0"
"6","0","32","2","6910","95","10","19","5","1","1","55","120.075","0"
"5","0","35","0","305","6","7","2","4","1","2","45","25.275","1"
"5","0","35","1","305","6","7","2","5","1","1","55","15.165","0"
"28","0","30","4","16200","236","7","77","2","2","1","25","771.12","0"
"9","0","33","4","7090","114","267","30","3","2","1","30","1356.16","0"
"5","0","35","1","3843","80","7","25","3","1","1","30","184.92","0"
"6","0","34","0","1790","42","34","17","3","1","2","30","209.28","0"
"9","0","35","1","2905","51","171","20","2","1","1","25","902.52","0"
"7","0","26","2","1440","34","189","8","3","2","1","30","814.96","0"
"7","0","25","1","1693","37","26","65","5","1","1","55","64.95","0"
"14","0","26","0","825","23","7","4","3","1","2","30","61.92","0"
"5","0","25","0","305","6","17","2","4","1","2","45","50.275","0"
"13","0","24","1","1350","30","15","10","2","1","1","25","129.6","0"
"5","0","24","1","3350","59","7","20","3","1","1","30","164.36","0"
"5","0","17","1","1820","24","24","11","3","1","1","30","169.76","0"
"19","0","16","2","6518","139","81","39","2","2","1","25","664.065","0"
"15","0","14","1","9058","169","69","37","5","1","1","55","241.905","0"
"11","0","15","4","2978","43","27","16","3","1","1","30","228.84","0"
"5","0","8","2","4515","38","211","7","3","1","1","30","1026.12","0"
"6","1","8","2","1613","17","7","4","3","1","1","30","93.2","1"
"17","0","40","3","5275","87","33","34","3","1","1","30","346.48","0"
"9","0","41","0","1223","21","35","21","3","1","2","30","189.76","0"
"19","0","39","3","3358","76","387","41","3","1","1","30","1685.36","0"
"19","0","40","3","5103","82","29","52","1","1","1","15","444.675","0"
"12","0","40","3","3298","74","30","50","2","1","1","25","286.74","0"
"20","0","40","4","4680","98","60","45","3","1","1","30","431.12","0"
"13","0","40","3","3265","55","313","35","4","1","1","45","865.5","0"
"22","1","39","5","10020","137","172","60","3","1","1","30","1094.28","0"
"16","0","40","3","14678","185","28","61","3","1","1","30","706.52","0"
"16","0","40","4","5420","99","30","42","3","1","1","30","340.76","0"
"15","0","40","3","6823","111","35","29","3","1","1","30","417.36","0"
"18","0","40","0","3143","70","36","34","3","1","2","30","272.52","0"
"34","1","40","6","16045","241","82","49","3","2","1","30","979.44","0"
"13","0","40","4","4000","43","511","25","4","1","1","45","1378.575","0"
"18","0","39","3","16390","198","178","47","2","1","1","25","1547.46","0"
"12","0","39","4","7405","102","214","43","3","1","1","30","1156.28","0"
"9","0","39","0","1780","30","28","28","2","1","2","25","207.45","0"
"11","0","40","0","1615","30","41","25","3","1","2","30","229.8","0"
"9","1","39","0","905","16","28","17","2","1","2","25","167.445","1"
"12","0","39","3","8413","143","412","60","3","1","1","30","1990.24","0"
"16","0","39","4","12370","170","39","64","4","1","1","45","411","0"
"17","0","39","4","7623","91","136","54","2","2","1","25","959.13","0"
"32","1","35","0","1860","63","44","34","3","1","2","30","252.92","1"
"30","0","38","1","11340","109","29","59","5","1","1","55","215.235","0"
"22","0","38","4","6723","114","54","41","3","1","1","30","489.48","0"
"10","0","36","3","3745","38","28","31","3","1","1","30","263.32","0"
"18","1","37","0","3895","57","37","33","3","1","2","30","306.08","1"
"18","0","38","0","3173","60","62","48","4","1","2","45","235.825","1"
"9","0","38","0","1038","18","28","19","3","1","2","30","154.24","1"
"10","0","38","3","2573","41","28","23","4","1","1","45","135.35","0"
"12","0","35","4","7690","113","42","39","5","1","1","55","180.045","0"
"9","0","38","0","1533","23","37","21","4","1","2","45","131.4","1"
"9","0","38","4","1243","20","32","19","5","1","1","55","66.945","0"
"34","0","33","6","16980","254","28","97","2","2","1","25","901.53","0"
"15","0","36","6","7870","132","299","50","3","2","1","30","1516.08","0"
"11","0","38","3","4623","98","30","45","3","1","1","30","308.84","0"
"12","1","37","0","2570","60","66","37","4","1","2","45","230.75","1"
"15","0","38","3","3685","69","203","40","2","1","1","25","1082.43","0"
"13","0","29","4","2220","52","221","28","3","2","1","30","974.88","0"
"13","0","28","3","2473","55","58","85","5","1","1","55","124.92","0"
"20","0","29","0","1605","41","38","24","3","1","2","30","217.84","0"
"9","0","28","0","1730","26","49","20","4","1","2","45","166.4","0"
"19","0","27","3","2130","48","47","30","2","1","1","25","309.51","0"
"11","0","27","3","4130","77","36","40","3","1","1","30","312.28","0"
"11","0","20","3","2600","42","56","31","3","1","1","30","329.68","0"
"25","0","19","4","7298","157","113","59","2","2","1","25","843.975","0"
"21","0","17","3","9838","187","101","57","5","1","1","55","301.875","0"
"17","0","18","6","3758","61","59","36","3","2","1","30","388.76","0"
"11","0","11","4","5295","56","243","27","3","2","1","30","1186.04","0"
"12","1","11","4","2393","35","28","24","3","1","1","30","209.12","1"
"9","0","40","0","4075","67","7","4","3","1","1","30","193.68","0"
"5","0","41","0","305","6","7","2","3","1","2","30","40.44","0"
"11","0","39","0","2158","56","345","11","3","1","1","30","1468.56","0"
"11","0","40","0","3903","62","7","22","1","1","1","15","256.575","0"
"5","0","40","0","2098","54","7","20","2","1","1","25","128.34","0"
"12","0","40","0","3480","78","18","15","3","1","1","30","214.32","0"
"5","0","40","0","2065","35","271","5","3","1","1","30","1168","0"
"14","0","39","1","8820","117","130","30","3","1","1","30","877.48","0"
"8","0","40","0","13478","165","7","31","3","1","1","30","573.72","0"
"8","0","40","0","4220","79","7","12","3","1","1","30","199.96","0"
"7","0","40","1","5623","91","7","17","3","1","1","30","256.56","0"
"10","0","40","0","1943","50","7","4","3","1","2","30","107.72","0"
"26","0","40","2","14845","221","40","19","3","1","1","30","762.64","0"
"5","0","40","1","2800","23","469","9","3","1","1","30","1988.92","0"
"10","0","39","0","15190","178","136","17","2","1","1","25","1303.56","0"
"5","0","39","0","6205","82","172","13","3","1","1","30","939.48","0"
"5","0","39","0","580","10","7","2","2","1","2","25","58.05","0"
"5","0","40","0","415","10","7","2","3","1","2","30","45","0"
"5","0","39","0","305","6","7","2","2","1","2","25","45.495","1"
"5","0","39","0","7213","123","370","30","3","1","1","30","1773.44","0"
"8","0","39","0","11170","150","7","34","4","1","1","45","300.5","0"
"9","0","39","0","6423","71","94","24","2","1","1","25","715.23","0"
"24","0","35","0","660","43","7","4","3","1","2","30","56.12","1"
"22","0","38","7","10140","89","7","29","5","1","1","55","163.935","0"
"14","0","38","0","5523","94","12","11","2","1","1","25","306.765","1"
"5","0","36","1","2545","18","7","6","3","1","1","30","130.52","0"
"10","0","37","0","2695","37","7","3","3","1","2","30","137.28","1"
"10","0","38","0","1973","40","20","18","3","1","2","30","160.52","1"
"5","1","38","0","305","6","7","2","3","1","2","30","40.44","1"
"5","0","38","1","1373","21","7","2","4","1","1","45","52.35","0"
"5","0","35","0","6490","93","7","9","5","1","1","55","109.245","0"
"5","0","38","0","305","6","7","2","4","1","2","45","25.275","1"
"5","0","38","0","305","6","7","2","5","1","1","55","15.165","0"
"26","0","33","2","15780","234","7","67","2","1","1","25","752.13","0"
"7","0","36","2","6670","112","257","20","3","2","1","30","1299.28","0"
"5","0","38","0","3423","78","7","15","3","1","1","30","168.04","0"
"5","0","37","0","1370","40","24","7","3","1","2","30","152.4","0"
"7","0","38","0","2485","49","161","10","2","1","1","25","838.53","0"
"5","0","29","1","1020","32","179","2","3","2","1","30","758.08","0"
"5","0","28","0","1273","35","16","55","4","1","1","45","72.7","0"
"12","0","29","0","405","21","7","2","3","1","2","30","45.04","0"
"5","0","28","0","305","6","7","2","4","1","2","45","25.275","0"
"11","0","27","1","930","28","7","2","2","1","1","25","74.61","0"
"5","0","27","0","2930","57","7","10","3","1","1","30","147.48","0"
"5","0","20","1","1400","22","14","2","2","1","1","25","126.99","0"
"17","0","19","0","6098","137","71","29","2","2","1","25","600.075","0"
"13","0","17","0","8638","167","59","27","5","1","1","55","220.575","0"
"9","0","18","2","2558","41","17","6","3","1","1","30","171.96","0"
"5","0","11","1","4095","36","201","25","3","1","1","30","969.24","0"
"5","1","11","1","1193","15","7","2","3","1","1","30","76.32","1"
"13","0","41","2","4790","83","44","23","3","1","1","30","370.92","0"
"5","0","42","0","738","17","46","10","3","1","2","30","214.2","0"
"15","0","40","2","2873","72","398","30","3","1","1","30","1709.8","0"
"15","0","41","2","4618","78","40","41","1","1","1","15","478.28","0"
"8","0","41","2","2813","70","41","39","2","1","1","25","314.235","0"
"16","0","41","3","4195","94","71","34","3","1","1","30","455.56","0"
"9","0","41","2","2780","51","324","24","4","1","1","45","880.775","0"
"18","0","40","4","9535","133","183","49","3","1","1","30","1118.72","0"
"12","0","41","2","14193","181","39","50","3","1","1","30","730.96","0"
"12","0","41","3","4935","95","41","31","4","1","1","45","228.25","0"
"11","0","41","2","6338","107","46","18","3","1","1","30","441.8","0"
"14","1","41","0","2658","66","47","23","4","1","2","45","185.6","0"
"30","0","41","5","15560","237","93","38","3","1","1","30","1003.88","0"
"9","0","41","3","3515","39","522","14","4","1","1","45","1393.85","0"
"14","0","40","2","15905","194","189","36","3","1","1","30","1399.96","0"
"8","0","40","3","6920","98","225","32","4","1","1","45","737.95","0"
"5","0","40","0","1295","26","39","17","3","1","2","30","208.84","0"
"7","0","41","0","1130","26","52","14","3","1","2","30","254.24","0"
"5","0","40","0","420","12","39","6","3","1","2","30","173.28","1"
"8","0","40","2","7928","139","423","49","3","1","1","30","2014.68","0"
"12","0","40","3","11885","166","50","53","4","1","1","45","426.275","0"
"13","0","40","3","7138","87","147","43","3","1","1","30","877","0"
"28","1","36","0","1375","59","55","23","3","1","2","30","277.36","1"
"26","0","39","10","10855","105","40","48","5","2","1","55","224.4","0"
"18","0","39","3","6238","110","65","30","3","1","1","30","513.92","0"
"6","0","37","2","3260","34","39","20","4","1","1","45","179.85","0"
"14","0","38","0","3410","53","48","22","3","1","2","30","330.52","1"
"14","1","39","0","2688","56","73","37","4","1","2","45","251.1","1"
"5","0","39","0","553","14","39","8","3","1","2","30","178.68","1"
"6","0","39","2","2088","37","39","12","4","1","1","45","150.625","0"
"8","0","36","3","7205","109","53","28","5","1","1","55","189.21","0"
"5","0","39","0","1048","19","48","10","4","1","2","45","146.675","1"
"5","0","39","3","758","16","43","8","5","1","1","55","76.11","0"
"30","0","34","5","16495","250","39","86","2","2","1","25","929.025","0"
"11","0","37","5","7385","128","310","39","3","2","1","30","1540.52","0"
"7","0","39","2","4138","94","41","34","3","1","1","30","333.28","0"
"8","0","38","0","2085","56","77","26","4","1","2","45","246.025","0"
"11","0","39","2","3200","65","214","29","3","1","1","30","986.6","0"
"9","0","30","3","1735","48","232","17","3","2","1","30","999.32","0"
"9","0","29","2","1988","51","69","74","5","1","1","55","134.085","0"
"16","0","30","0","1120","37","49","13","3","1","2","30","242.28","0"
"5","0","29","0","1245","22","60","9","4","1","2","45","181.675","0"
"15","0","28","2","1645","44","58","19","2","1","1","25","337.005","0"
"7","0","28","2","3645","73","47","29","4","1","1","45","210.45","0"
"7","0","21","2","2115","38","67","20","3","1","1","30","354.12","0"
"21","0","20","3","6813","153","124","48","2","2","1","25","871.47","0"
"17","0","18","2","9353","183","112","46","5","1","1","55","311.04","0"
"13","0","19","5","3273","57","70","25","4","1","1","45","258.25","0"
"7","0","12","3","4810","52","254","16","3","1","1","30","1210.48","0"
"8","1","12","3","1908","31","39","13","3","1","1","30","233.56","1"
"13","0","39","0","4560","71","7","15","2","1","1","25","239.895","0"
"5","0","40","0","305","6","7","2","2","1","2","25","45.495","0"
"15","0","38","0","2643","60","334","22","2","1","1","25","1624.635","0"
"15","0","39","0","4388","66","7","33","1","1","1","15","283.47","0"
"8","0","39","0","2583","58","7","31","1","1","1","15","183.755","0"
"16","0","39","1","3965","82","7","26","3","1","1","30","189.88","0"
"9","0","39","0","2550","39","260","16","3","1","1","30","1143.56","0"
"18","0","38","2","9305","121","119","41","3","1","1","30","853.04","0"
"12","0","39","0","13963","169","7","42","3","1","1","30","593.28","0"
"12","0","39","1","4705","83","7","23","3","1","1","30","219.52","0"
"11","0","39","0","6108","95","7","10","2","1","1","25","310.635","0"
"14","1","39","0","2428","54","7","15","3","1","2","30","127.28","0"
"30","0","39","3","15330","225","29","30","3","1","1","30","738.2","0"
"9","0","39","1","3285","27","458","6","3","1","1","30","1964.48","0"
"14","0","38","0","15675","182","125","28","2","1","1","25","1276.065","0"
"8","0","38","1","6690","86","161","24","3","1","1","30","915.04","0"
"5","0","38","0","1065","14","7","9","2","1","2","25","80.055","0"
"7","0","39","0","900","14","7","6","2","1","2","25","72.63","0"
"5","0","38","0","305","6","7","2","2","1","2","25","45.495","1"
"8","0","38","0","7698","127","359","41","2","1","1","25","1967.625","0"
"12","0","38","1","11655","154","7","45","3","1","1","30","500.36","0"
"13","0","38","1","6908","75","83","35","2","1","1","25","687.735","0"
"28","1","34","0","1145","47","7","15","2","1","2","25","85.14","1"
"26","0","37","8","10625","93","7","40","4","1","1","45","285.45","0"
"18","0","37","1","6008","98","7","22","2","1","1","25","306.27","1"
"6","0","35","0","3030","22","7","12","3","1","1","30","150.08","0"
"14","0","36","0","3180","41","7","14","3","1","2","30","156.84","1"
"14","0","37","0","2458","44","9","29","3","1","2","30","136.08","1"
"5","1","37","0","305","6","7","2","3","1","2","30","40.44","1"
"6","0","37","0","1858","25","7","4","3","1","1","30","103.32","0"
"8","0","34","1","6975","97","7","20","4","1","1","45","194.3","0"
"5","0","37","0","818","7","7","2","4","1","2","45","38.125","1"
"5","0","37","1","305","6","7","2","5","1","1","55","15.165","0"
"30","0","32","3","16265","238","7","78","2","1","1","25","774.135","0"
"11","0","35","3","7155","116","246","31","2","2","1","25","1434.195","0"
"7","0","37","0","3908","82","7","26","2","1","1","25","211.05","0"
"8","0","36","0","1855","44","13","18","3","1","2","30","127.96","0"
"11","0","37","0","2970","53","150","21","2","1","1","25","811.035","0"
"9","0","28","1","1505","36","168","9","2","2","1","25","825.345","0"
"9","0","27","0","1758","39","7","66","4","1","1","45","62.425","0"
"16","0","28","0","890","25","7","5","2","1","2","25","72.675","0"
"5","0","27","0","1015","10","7","2","4","1","2","45","43.125","0"
"15","0","26","0","1415","32","7","11","2","1","1","25","96.615","0"
"7","0","26","0","3415","61","7","21","3","1","1","30","167.04","0"
"7","0","19","0","1885","26","7","12","2","1","1","25","117.495","0"
"21","0","18","1","6583","141","60","40","1","2","1","15","699.82","0"
"17","0","16","0","9123","171","48","38","4","1","1","45","352.35","0"
"13","0","17","3","3043","45","7","17","3","1","1","30","151.52","0"
"7","0","10","1","4580","40","190","8","3","1","1","30","944.8","0"
"8","0","10","1","1678","19","7","5","3","1","1","30","95.88","1"
"15","0","40","1","4865","78","21","22","3","1","1","30","281.72","0"
"7","0","41","0","813","12","23","9","3","1","2","30","125","0"
"17","0","39","1","2948","67","375","29","3","1","1","30","1620.6","0"
"17","0","40","1","4693","73","17","40","1","1","1","15","355.63","0"
"10","0","40","1","2888","65","18","38","2","1","1","25","213.885","0"
"18","0","40","2","4270","89","48","33","3","1","1","30","366.36","0"
"11","0","40","1","2855","46","301","23","3","1","1","30","1320.04","0"
"20","0","39","3","9610","128","160","48","3","1","1","30","1029.52","0"
"14","0","40","1","14268","176","16","49","3","1","1","30","641.76","0"
