"Call  Failure","Complains","Subscription  Length","Charge  Amount","Seconds of Use","Frequency of use","Frequency of SMS","Distinct Called Numbers","Age Group","Tariff Plan","Status","Age","Customer Value","Churn"
"14","0","40","2","5010","90","18","30","3","1","1","30","276","0"
"13","0","40","1","6413","102","23","17","3","1","1","30","352.6","0"
"16","0","40","0","2733","61","24","22","3","1","2","30","207.76","0"
"32","1","40","4","15635","232","70","37","3","1","1","30","914.68","0"
"11","0","40","2","3590","34","499","13","3","1","1","30","2140.96","0"
"16","0","39","1","15980","189","166","35","2","1","1","25","1474.605","0"
"10","0","39","2","6995","93","202","31","3","1","1","30","1091.52","0"
"7","0","39","0","1370","21","16","16","2","1","2","25","134.595","0"
"9","0","40","0","1205","21","29","13","3","1","2","30","165.04","0"
"7","0","39","0","495","7","16","5","2","1","2","25","94.59","1"
"10","0","39","1","8003","134","400","48","3","1","1","30","1925.48","0"
"14","0","39","2","11960","161","27","52","4","1","1","45","370.525","0"
"15","0","39","2","7213","82","124","42","2","1","1","25","886.275","0"
"30","1","35","0","1450","54","32","22","3","1","2","30","188.16","1"
"28","0","38","9","10930","100","17","47","5","1","1","55","190.95","0"
"20","0","38","2","6313","105","42","29","2","1","1","25","477.81","0"
"8","0","36","1","3335","29","16","19","3","1","1","30","198.56","0"
"16","1","37","0","3485","48","25","21","3","1","2","30","241.32","1"
"16","1","38","0","2763","51","50","36","4","1","2","45","195.35","1"
"7","0","38","0","628","9","16","7","3","1","2","30","89.48","1"
"8","0","38","1","2163","32","16","11","4","1","1","45","94.875","0"
"10","0","35","2","7280","104","30","27","5","1","1","55","155.76","0"
"7","0","38","0","1123","14","25","9","4","1","2","45","90.925","1"
"7","0","38","2","833","11","20","7","5","1","1","55","42.66","0"
"32","0","33","4","16570","245","16","85","2","2","1","25","828.675","0"
"13","0","36","4","7460","123","287","38","3","2","1","30","1451.32","0"
"9","0","38","1","4213","89","18","33","3","1","1","30","244.08","0"
"10","0","37","0","2160","51","54","25","3","1","2","30","304.44","0"
"13","0","38","1","3275","60","191","28","2","1","1","25","1009.575","0"
"11","0","29","2","1810","43","209","16","3","2","1","30","910.12","0"
"11","0","28","1","2063","46","46","73","5","1","1","55","100.635","0"
"18","0","29","0","1195","32","26","12","3","1","2","30","153.08","0"
"7","0","28","0","1320","17","37","8","4","1","2","45","125.925","0"
"17","0","27","1","1720","39","35","18","2","1","1","25","236.655","0"
"9","0","27","1","3720","68","24","28","3","1","1","30","247.52","0"
"9","0","20","1","2190","33","44","19","3","1","1","30","264.92","0"
"23","0","19","2","6887","148","101","47","2","2","1","25","771.075","0"
"19","0","17","1","9427","178","89","45","5","1","1","55","277.575","0"
"15","0","18","4","3347","52","47","24","3","1","1","30","323.96","0"
"9","0","11","2","4885","47","231","15","3","1","1","30","1121.28","0"
"10","1","11","2","1982","26","16","12","3","1","1","30","144.32","1"
"11","0","40","1","4485","76","3","16","3","1","1","30","194.44","0"
"3","0","41","0","433","10","5","3","3","1","2","30","37.72","0"
"13","0","39","1","2568","65","357","23","3","1","1","30","1533.32","0"
"13","0","40","1","4313","71","0","34","1","1","1","15","241.12","0"
"6","0","40","1","2508","63","0","32","2","1","1","25","115.695","0"
"14","0","40","2","3890","87","30","27","3","1","1","30","279.08","0"
"7","0","40","1","2475","44","283","17","3","1","1","30","1232.76","0"
"16","0","39","3","9230","126","142","42","3","1","1","30","942.24","0"
"10","0","40","1","13888","174","0","43","3","1","1","30","562.48","0"
"10","0","40","2","4630","88","0","24","3","1","1","30","188.72","0"
"9","0","40","1","6033","100","5","11","3","1","1","30","265.32","0"
"12","1","40","0","2353","59","6","16","3","1","2","30","120.48","0"
"28","0","40","4","15255","230","52","31","3","1","1","30","827.4","0"
"7","0","40","2","3210","32","481","7","3","1","1","30","2053.68","0"
"12","0","39","1","15600","187","148","29","2","1","1","25","1376.415","0"
"6","0","39","2","6615","91","184","25","3","1","1","30","1004.24","0"
"3","0","39","0","990","19","0","10","2","1","2","25","45.405","0"
"5","0","40","0","825","19","11","7","3","1","2","30","77.76","0"
"0","0","39","0","0","0","0","0","2","1","2","25","0","1"
"6","0","39","1","7623","132","382","42","3","1","1","30","1838.2","0"
"10","0","39","2","11580","159","9","46","4","1","1","45","315.975","0"
"11","0","39","2","6833","80","106","36","2","1","1","25","788.085","0"
"26","1","35","0","1070","52","14","16","3","1","2","30","100.88","1"
"24","0","38","9","10550","98","0","41","5","1","1","55","159.72","0"
"16","0","38","2","5933","103","24","23","2","1","1","25","379.62","0"
"4","0","36","1","2955","27","0","13","3","1","1","30","119.28","0"
"12","0","37","0","3105","46","7","15","3","1","2","30","154.04","1"
"12","0","38","0","2383","49","32","30","4","1","2","45","140.8","1"
"3","0","38","0","248","7","0","1","3","1","2","30","10.2","1"
"4","0","38","1","1783","30","0","5","4","1","1","45","45.325","0"
"6","0","35","2","6900","102","12","21","5","1","1","55","123.03","0"
"3","0","38","0","743","12","7","3","4","1","2","45","36.375","1"
"3","0","38","2","453","9","2","1","5","1","1","55","9.93","0"
"28","0","33","4","16190","243","0","79","2","2","1","25","739.485","0"
"9","0","36","4","7080","121","269","32","3","2","1","30","1364.04","0"
"5","0","38","1","3833","87","0","27","3","1","1","30","156.8","0"
"6","0","37","0","1780","49","36","19","3","1","2","30","217.16","0"
"9","0","38","1","2895","58","173","22","2","1","1","25","911.385","0"
"7","0","29","2","1430","41","191","10","3","2","1","30","822.84","0"
"7","0","28","1","1683","44","28","67","5","1","1","55","67.905","0"
"14","0","29","0","815","30","8","6","3","1","2","30","65.8","0"
"3","0","28","0","940","15","19","2","4","1","2","45","71.375","0"
"13","0","27","1","1340","37","17","12","2","1","1","25","138.465","0"
"5","0","27","1","3340","66","6","22","3","1","1","30","160.24","0"
"5","0","20","1","1810","31","26","13","3","1","1","30","177.64","0"
"19","0","19","2","6507","146","83","41","2","2","1","25","672.885","0"
"15","0","17","1","9047","176","71","39","5","1","1","55","244.845","0"
"11","0","18","4","2967","50","29","18","3","1","1","30","236.68","0"
"5","0","11","2","4505","45","213","9","3","1","1","30","1034","0"
"6","1","11","2","1602","24","0","6","3","1","1","30","65.04","1"
"11","0","35","0","4675","71","4","18","2","1","1","25","231.57","0"
"3","0","36","0","623","5","6","5","2","1","2","25","55.26","0"
"13","0","34","0","2758","60","358","25","2","1","1","25","1737.81","0"
"13","0","35","0","4503","66","0","36","1","1","1","15","251.295","0"
"6","0","35","0","2698","58","1","34","1","1","1","15","157.08","0"
"14","0","35","1","4080","82","31","29","3","1","1","30","290.48","0"
"7","0","35","0","2665","39","284","19","3","1","1","30","1244.16","0"
"16","0","34","2","9420","121","143","44","3","1","1","30","953.64","0"
"10","0","35","0","14078","169","0","45","3","1","1","30","569.88","0"
"10","0","35","1","4820","83","1","26","3","1","1","30","200.12","0"
"9","0","35","0","6223","95","6","13","2","1","1","25","311.31","0"
"12","0","35","0","2543","54","7","18","3","1","2","30","131.88","0"
"28","0","35","3","15445","225","53","33","3","1","1","30","838.8","0"
"7","0","35","1","3400","27","482","9","3","1","1","30","2065.08","0"
"12","0","34","0","15790","182","149","31","2","1","1","25","1389.24","0"
"6","0","34","1","6805","86","185","27","3","1","1","30","1015.64","0"
"3","0","34","0","1180","14","0","12","2","1","2","25","53.73","0"
"5","0","35","0","1015","14","12","9","2","1","2","25","100.305","0"
"0","0","34","0","0","0","0","0","2","1","2","25","0","1"
"6","0","34","0","7813","127","383","44","2","1","1","25","2080.8","0"
"10","0","34","1","11770","154","10","48","3","1","1","30","516.96","0"
"11","0","34","1","7023","75","107","38","2","1","1","25","800.91","0"
"26","1","30","0","1260","47","15","18","2","1","2","25","126.315","1"
"24","0","33","8","10740","93","0","43","4","1","1","45","270.825","0"
"16","0","33","1","6123","98","25","25","2","1","1","25","392.445","1"
"4","0","31","0","3145","22","0","15","3","1","1","30","126.68","0"
"12","1","32","0","3295","41","8","17","3","1","2","30","165.44","1"
"12","0","33","0","2573","44","33","32","3","1","2","30","236.68","1"
"3","0","33","0","438","2","0","3","3","1","2","30","17.6","1"
"4","0","33","0","1973","25","0","7","3","1","1","30","79.92","0"
"6","0","30","1","7090","97","13","23","4","1","1","45","212.175","0"
"3","0","33","0","933","7","8","5","4","1","2","45","43.5","1"
"3","0","33","1","643","4","3","3","5","1","1","55","14.205","0"
"28","0","28","3","16380","238","0","81","2","1","1","25","747.81","0"
"9","0","31","3","7270","116","270","34","2","2","1","25","1547.37","0"
"5","0","33","0","4023","82","1","29","2","1","1","25","189.225","0"
"6","0","32","0","1970","44","37","21","3","1","2","30","228.56","0"
"9","0","33","0","3085","53","174","24","2","1","1","25","924.21","0"
"7","0","24","1","1620","36","192","12","2","2","1","25","938.52","0"
"7","0","23","0","1873","39","29","69","4","1","1","45","120.3","0"
"14","0","24","0","1005","25","9","8","2","1","2","25","86.85","0"
"3","0","23","0","1130","10","20","4","4","1","2","45","78.5","0"
"13","0","22","0","1530","32","18","14","2","1","1","25","151.29","0"
"5","0","22","0","3530","61","7","24","3","1","1","30","171.64","0"
"5","0","15","0","2000","26","27","15","2","1","1","25","212.67","0"
"19","0","14","1","6697","141","84","43","1","2","1","15","838.09","0"
"15","0","12","0","9237","171","72","41","4","1","1","45","415.2","0"
"11","0","13","3","3157","45","30","20","3","1","1","30","248.08","0"
"5","0","6","1","4695","40","214","11","3","1","1","30","1045.4","0"
"6","0","6","1","1792","19","0","8","3","1","1","30","72.44","1"
"15","0","45","2","4675","83","20","20","3","1","1","30","270.32","0"
"7","0","46","0","623","17","22","7","3","1","2","30","113.6","0"
"17","0","44","2","2758","72","374","27","3","1","1","30","1609.2","0"
"17","0","45","2","4503","78","16","38","1","1","1","15","339.955","0"
"10","0","45","2","2698","70","17","36","2","1","1","25","201.06","0"
"18","0","45","3","4080","94","47","31","3","1","1","30","354.96","0"
"11","0","45","2","2665","51","300","21","4","1","1","45","817.9","0"
"20","0","44","4","9420","133","159","46","3","1","1","30","1018.12","0"
"14","0","45","2","14078","181","15","47","3","1","1","30","630.36","0"
"14","0","45","3","4820","95","17","28","4","1","1","45","165.375","0"
"13","0","45","2","6223","107","22","15","3","1","1","30","341.2","0"
"16","0","45","0","2543","66","23","20","4","1","2","45","122.725","0"
"32","0","45","5","15445","237","69","35","3","2","1","30","903.28","0"
"11","0","45","3","3400","39","498","11","4","1","1","45","1330.975","0"
"16","0","44","2","15790","194","165","33","3","1","1","30","1299.36","0"
"10","0","44","3","6805","98","201","29","4","1","1","45","675.075","0"
"7","0","44","0","1180","26","15","14","3","1","2","30","108.24","0"
"9","0","45","0","1015","26","28","11","3","1","2","30","153.64","0"
"7","0","44","0","305","12","15","3","3","1","2","30","72.68","1"
"10","0","44","2","7813","139","399","46","3","1","1","30","1914.08","0"
"14","0","44","3","11770","166","26","50","4","1","1","45","363.4","0"
"15","0","44","3","7023","87","123","40","3","1","1","30","776.4","0"
"30","1","40","0","1260","59","31","20","3","1","2","30","176.76","1"
"28","0","43","10","10740","105","16","45","5","2","1","55","186.675","0"
"20","0","43","3","6123","110","41","27","3","1","1","30","413.32","0"
"8","0","41","2","3145","34","15","17","4","1","1","45","116.975","0"
"16","1","42","0","3295","53","24","19","3","1","2","30","229.92","1"
"16","1","43","0","2573","56","49","34","4","1","2","45","188.225","1"
"7","0","43","0","438","14","15","5","3","1","2","30","78.08","1"
"8","0","43","2","1973","37","15","9","4","1","1","45","87.75","0"
"10","0","40","3","7090","109","29","25","5","1","1","55","151.485","0"
"7","0","43","0","933","19","24","7","4","1","2","45","83.8","1"
"7","0","43","3","643","16","19","5","5","1","1","55","38.385","0"
"32","0","38","5","16380","250","15","83","2","2","1","25","815.85","0"
"13","0","41","5","7270","128","286","36","3","2","1","30","1439.92","0"
"9","0","43","2","4023","94","17","31","3","1","1","30","232.68","0"
"10","0","42","0","1970","56","53","23","4","1","2","45","183.15","0"
"13","0","43","2","3085","65","190","26","3","1","1","30","886","0"
"11","0","34","3","1620","48","208","14","3","2","1","30","898.72","0"
"11","0","33","2","1873","51","45","71","5","1","1","55","96.36","0"
"18","0","34","0","1005","37","25","10","3","1","2","30","141.68","0"
"7","0","33","0","1130","22","36","6","4","1","2","45","118.8","0"
"17","0","32","2","1530","44","34","16","2","1","1","25","223.83","0"
"9","0","32","2","3530","73","23","26","4","1","1","45","147.575","0"
"9","0","25","2","2000","38","43","17","3","1","1","30","253.52","0"
"23","0","24","3","6697","153","100","45","2","2","1","25","758.25","0"
"19","0","22","2","9237","183","88","43","5","1","1","55","273.3","0"
"15","0","23","5","3157","57","46","22","4","1","1","45","195.35","0"
"9","0","16","3","4695","52","230","13","3","1","1","30","1109.88","0"
"10","0","16","3","1792","31","15","10","3","1","1","30","132.92","1"
"19","0","41","2","5385","88","37","19","3","1","1","30","366.92","0"
"11","0","42","0","1333","22","22","6","3","1","2","30","142.2","0"
"21","0","40","2","3468","77","374","26","3","1","1","30","1637.8","0"
"21","0","41","2","5213","83","16","37","1","1","1","15","379.28","0"
"14","0","41","2","3408","75","17","35","2","1","1","25","233.235","0"
"22","0","41","3","4790","99","47","30","3","1","1","30","383.56","0"
"15","0","41","2","3375","56","300","20","4","1","1","45","835.775","0"
"24","0","40","4","10130","138","159","45","3","1","1","30","1046.72","0"
"18","0","41","2","14788","186","15","46","3","1","1","30","658.96","0"
"18","0","41","3","5530","100","17","27","4","1","1","45","183.25","0"
"17","0","41","2","6933","112","22","14","3","1","1","30","369.8","0"
"20","0","41","0","3253","71","23","19","4","1","2","45","140.6","0"
"36","0","41","5","16155","242","69","34","3","2","1","30","931.88","0"
"15","0","41","3","4110","44","498","10","4","1","1","45","1348.85","0"
"20","0","40","2","16500","199","165","32","2","1","1","25","1493.955","0"
"14","0","40","3","7515","103","201","28","3","1","1","30","1108.72","0"
"11","0","40","0","1890","31","15","13","2","1","2","25","153.945","0"
"13","0","41","0","1725","31","28","10","3","1","2","30","182.24","0"
"11","0","40","0","1015","17","15","2","3","1","2","30","101.28","1"
"14","0","40","2","8523","144","399","45","3","1","1","30","1942.68","0"
"18","0","40","3","12480","171","26","49","4","1","1","45","381.275","0"
"19","0","40","3","7733","92","123","39","2","1","1","25","905.625","0"
"34","1","36","0","1970","64","31","19","3","2","2","30","205.36","1"
"32","0","39","10","11450","110","16","44","5","1","1","55","197.4","0"
"24","0","39","3","6833","115","41","26","3","1","1","30","441.92","0"
"12","0","37","2","3855","39","15","16","3","1","1","30","215.76","0"
"20","1","38","0","4005","58","24","18","3","1","2","30","258.52","1"
"20","1","39","0","3283","61","49","33","4","1","2","45","206.1","1"
"11","0","39","0","1148","19","15","4","3","1","2","30","106.68","1"
"12","0","39","2","2683","42","15","8","4","1","1","45","105.625","0"
"14","0","36","3","7800","114","29","24","5","1","1","55","162.21","0"
"11","0","39","0","1643","24","24","6","4","1","2","45","101.675","1"
"11","0","39","3","1353","21","19","4","5","1","1","55","49.11","0"
"36","0","34","5","17090","255","15","82","2","2","1","25","848.025","0"
"17","0","37","5","7980","133","286","35","3","2","1","30","1468.52","0"
"13","0","39","2","4733","99","17","30","3","1","1","30","261.28","0"
"14","0","38","0","2680","61","53","22","4","1","2","45","201.025","0"
"17","0","39","2","3795","70","190","25","2","1","1","25","1028.925","0"
"15","0","30","3","2330","53","208","13","3","2","1","30","927.32","0"
"15","0","29","2","2583","56","45","70","5","1","1","55","107.085","0"
"22","1","30","0","1715","42","25","9","3","1","2","30","170.28","1"
"11","0","29","0","1840","27","36","5","4","1","2","45","136.675","0"
"21","0","28","2","2240","49","34","15","2","1","1","25","256.005","0"
"13","0","28","2","4240","78","23","25","3","1","1","30","264.72","0"
"13","0","21","2","2710","43","43","16","3","1","1","30","282.12","0"
"27","0","20","3","7407","158","100","44","2","2","1","25","790.425","0"
"23","0","18","2","9947","188","88","42","5","1","1","55","284.025","0"
"19","0","19","5","3867","62","46","21","3","1","1","30","341.16","0"
"13","0","12","3","5405","57","230","12","3","1","1","30","1138.48","0"
"14","1","12","3","2502","36","15","9","3","1","1","30","161.52","1"
"7","0","39","0","3965","66","0","19","3","1","1","30","161.24","0"
"0","0","40","0","0","0","0","0","3","1","2","30","0","0"
"9","0","38","0","2048","55","341","26","3","1","1","30","1448.12","0"
"9","0","39","0","3793","61","0","37","1","1","1","15","211.97","0"
"2","0","39","0","1988","53","0","35","2","1","1","25","91.845","0"
"10","0","39","1","3370","77","14","30","3","1","1","30","193.88","0"
"3","0","39","0","1955","34","267","20","3","1","1","30","1147.56","0"
"12","0","38","2","8710","116","126","45","3","1","1","30","857.04","0"
"6","0","39","0","13368","164","0","46","3","1","1","30","541.28","0"
"6","0","39","1","4110","78","0","27","3","1","1","30","167.52","0"
"5","0","39","0","5513","90","0","14","3","1","1","30","224.12","0"
"8","0","39","0","1833","49","0","19","3","1","2","30","75.28","0"
"24","0","39","3","14735","220","36","34","3","1","1","30","742.2","0"
"3","0","39","1","2690","22","465","10","3","1","1","30","1968.48","0"
"8","0","38","0","15080","177","132","32","2","1","1","25","1280.565","0"
"2","0","38","1","6095","81","168","28","3","1","1","30","919.04","0"
"0","0","38","0","470","9","0","13","2","1","2","25","21.555","0"
"1","0","39","0","305","9","0","10","3","1","2","30","12.56","0"
"0","0","38","0","0","0","0","0","2","1","2","25","0","1"
"2","0","38","0","7103","122","366","45","3","1","1","30","1753","0"
"6","0","38","1","11060","149","0","49","4","1","1","45","280.225","0"
"7","0","38","1","6313","70","90","39","2","1","1","25","692.235","0"
"22","0","34","0","550","42","0","19","3","1","2","30","23.68","1"
"20","0","37","8","10030","88","0","44","5","1","1","55","151.77","0"
"12","0","37","1","5413","93","8","26","2","1","1","25","283.77","1"
"0","0","35","0","2435","17","0","16","3","1","1","30","98.08","0"
"8","1","36","0","2585","36","0","18","3","1","2","30","104.84","1"
"8","0","37","0","1863","39","16","33","3","1","2","30","140.08","1"
"0","0","37","0","0","0","0","0","3","1","2","30","0","1"
"0","0","37","0","1263","20","0","8","4","1","1","45","32.075","0"
"2","0","34","1","6380","92","0","24","5","1","1","55","97.08","0"
"0","0","37","0","223","2","0","6","4","1","2","45","5.625","1"
"0","0","37","1","0","0","0","0","5","1","1","55","0","0"
"24","1","32","3","15670","233","0","82","2","1","1","25","715.635","0"
"5","0","35","3","6560","111","253","35","2","2","1","25","1438.695","0"
"1","0","37","0","3313","77","0","30","3","1","1","30","135.6","0"
"2","0","36","0","1260","39","20","22","3","1","2","30","131.96","0"
"5","0","37","0","2375","48","157","25","2","1","1","25","815.535","0"
"3","0","28","1","910","31","175","13","2","2","1","25","829.845","0"
"3","0","27","0","1163","34","12","70","4","1","1","45","59.925","0"
"10","0","28","0","295","20","0","9","3","1","2","30","12.6","0"
"0","0","27","0","420","5","3","5","4","1","2","45","18.125","0"
"9","0","26","0","820","27","1","15","2","1","1","25","42.615","0"
"1","0","26","0","2820","56","0","25","3","1","1","30","115.04","0"
"1","0","19","0","1290","21","10","16","2","1","1","25","103.995","0"
"15","0","18","1","5987","136","67","44","2","2","1","25","577.035","0"
"11","0","16","0","8527","166","55","42","5","1","1","55","212.895","0"
"7","0","17","3","2447","40","13","21","3","1","1","30","151.48","0"
"1","0","10","1","3985","35","197","12","3","1","1","30","948.8","0"
"2","1","10","1","1082","14","0","9","3","1","1","30","43.84","1"
"13","0","40","1","4675","77","12","19","3","1","1","30","238.08","0"
"5","0","41","0","623","11","14","6","3","1","2","30","81.36","0"
"15","0","39","1","2758","66","366","26","3","1","1","30","1576.96","0"
"15","0","40","1","4503","72","8","37","1","1","1","15","295.625","0"
"8","0","40","1","2698","64","9","35","2","1","1","25","164.79","0"
"16","0","40","2","4080","88","39","30","3","1","1","30","322.72","0"
"9","0","40","1","2665","45","292","20","3","1","1","30","1276.4","0"
"18","0","39","3","9420","127","151","45","3","1","1","30","985.88","0"
"12","0","40","1","14078","175","7","46","3","1","1","30","598.12","0"
"12","0","40","2","4820","89","9","27","3","1","1","30","232.36","0"
"11","0","40","1","6223","101","14","14","3","1","1","30","308.96","0"
"14","0","40","0","2543","60","15","19","3","1","2","30","164.12","0"
"30","0","40","4","15445","231","61","34","3","1","1","30","871.04","0"
"9","0","40","2","3400","33","490","10","3","1","1","30","2097.32","0"
"14","0","39","1","15790","188","157","32","2","1","1","25","1425.51","0"
"8","0","39","2","6805","92","193","28","3","1","1","30","1047.88","0"
"5","0","39","0","1180","20","7","13","2","1","2","25","85.5","0"
"7","0","40","0","1015","20","20","10","3","1","2","30","121.4","0"
"5","0","39","0","305","6","7","2","2","1","2","25","45.495","1"
"8","0","39","1","7813","133","391","45","3","1","1","30","1881.84","0"
"12","0","39","2","11770","160","18","49","4","1","1","45","343.25","0"
"13","0","39","2","7023","81","115","39","2","1","1","25","837.18","0"
"28","1","35","0","1260","53","23","19","3","1","2","30","144.52","1"
"26","0","38","9","10740","99","8","44","5","1","1","55","174.585","0"
"18","0","38","2","6123","104","33","26","2","1","1","25","428.715","0"
"6","0","36","1","3145","28","7","16","3","1","1","30","154.92","0"
"14","1","37","0","3295","47","16","18","3","1","2","30","197.68","1"
"14","0","38","0","2573","50","41","33","4","1","2","45","168.075","1"
"5","0","38","0","438","8","7","4","3","1","2","30","45.84","1"
"6","0","38","1","1973","31","7","8","4","1","1","45","67.6","0"
"8","0","35","2","7090","103","21","24","5","1","1","55","139.395","0"
"5","0","38","0","933","13","16","6","4","1","2","45","63.65","1"
"5","0","38","2","643","10","11","4","5","1","1","55","26.295","0"
"30","0","33","4","16380","244","7","82","2","2","1","25","779.58","0"
"11","0","36","4","7270","122","278","35","3","2","1","30","1407.68","0"
"7","0","38","1","4023","88","9","30","3","1","1","30","200.44","0"
"8","0","37","0","1970","50","45","22","3","1","2","30","260.8","0"
"11","0","38","1","3085","59","182","25","2","1","1","25","960.48","0"
"9","0","29","2","1620","42","200","13","3","2","1","30","866.48","0"
"9","0","28","1","1873","45","37","70","5","1","1","55","84.27","0"
"16","0","29","0","1005","31","17","9","3","1","2","30","109.44","0"
"5","0","28","0","1130","16","28","5","4","1","2","45","98.65","0"
"15","0","27","1","1530","38","26","15","2","1","1","25","187.56","0"
"7","0","27","1","3530","67","15","25","3","1","1","30","203.88","0"
"7","0","20","1","2000","32","35","16","3","1","1","30","221.28","0"
"21","0","19","2","6697","147","92","44","2","2","1","25","721.98","0"
"17","0","17","1","9237","177","80","42","5","1","1","55","261.21","0"
"13","0","18","4","3157","51","38","21","3","1","1","30","280.32","0"
"7","0","11","2","4695","46","222","12","3","1","1","30","1077.64","0"
"8","1","11","2","1792","25","7","9","3","1","1","30","100.68","1"
"13","0","40","1","4675","77","12","19","3","1","1","30","238.08","0"
"5","0","41","0","623","11","14","6","3","1","2","30","81.36","0"
"15","0","39","1","2758","66","366","26","3","1","1","30","1576.96","0"
"15","0","40","1","4503","72","8","37","1","1","1","15","295.625","0"
"8","0","40","1","2698","64","9","35","2","1","1","25","164.79","0"
"16","0","40","2","4080","88","39","30","3","1","1","30","322.72","0"
"9","0","40","1","2665","45","292","20","3","1","1","30","1276.4","0"
"18","0","39","3","9420","127","151","45","3","1","1","30","985.88","0"
"12","0","40","1","14078","175","7","46","3","1","1","30","598.12","0"
"12","0","40","2","4820","89","9","27","3","1","1","30","232.36","0"
"11","0","40","1","6223","101","14","14","3","1","1","30","308.96","0"
"14","0","40","0","2543","60","15","19","3","1","2","30","164.12","0"
"30","0","40","4","15445","231","61","34","3","2","1","30","871.04","0"
"9","0","40","2","3400","33","490","10","3","1","1","30","2097.32","0"
"14","0","39","1","15790","188","157","32","2","1","1","25","1425.51","0"
"8","0","39","2","6805","92","193","28","3","1","1","30","1047.88","0"
"5","0","39","0","1180","20","7","13","2","1","2","25","85.5","0"
"7","0","40","0","1015","20","20","10","3","1","2","30","121.4","0"
"5","0","39","0","305","6","7","2","2","1","2","25","45.495","1"
"8","0","39","1","7813","133","391","45","3","1","1","30","1881.84","0"
"12","0","39","2","11770","160","18","49","4","1","1","45","343.25","0"
"13","0","39","2","7023","81","115","39","2","1","1","25","837.18","0"
"28","1","35","0","1260","53","23","19","3","1","2","30","144.52","1"
"26","0","38","9","10740","99","8","44","5","2","1","55","174.585","0"
"18","0","38","2","6123","104","33","26","2","1","1","25","428.715","0"
"6","0","36","1","3145","28","7","16","3","1","1","30","154.92","0"
"14","1","37","0","3295","47","16","18","3","1","2","30","197.68","1"
"14","1","38","0","2573","50","41","33","4","1","2","45","168.075","1"
"5","0","38","0","438","8","7","4","3","1","2","30","45.84","1"
"6","0","38","1","1973","31","7","8","4","1","1","45","67.6","0"
"8","0","35","2","7090","103","21","24","5","1","1","55","139.395","0"
"5","1","38","0","933","13","16","6","4","1","2","45","63.65","1"
"5","0","38","2","643","10","11","4","5","1","1","55","26.295","0"
"30","0","33","4","16380","244","7","82","2","2","1","25","779.58","0"
"11","0","36","4","7270","122","278","35","3","2","1","30","1407.68","0"
"7","0","38","1","4023","88","9","30","3","1","1","30","200.44","0"
"8","0","37","0","1970","50","45","22","3","1","2","30","260.8","0"
"11","0","38","1","3085","59","182","25","2","1","1","25","960.48","0"
"9","0","29","2","1620","42","200","13","3","2","1","30","866.48","0"
"9","0","28","1","1873","45","37","70","5","1","1","55","84.27","0"
"16","0","29","0","1005","31","17","9","3","1","2","30","109.44","0"
"5","0","28","0","1130","16","28","5","4","1","2","45","98.65","0"
"15","0","27","1","1530","38","26","15","2","1","1","25","187.56","0"
"7","0","27","1","3530","67","15","25","3","1","1","30","203.88","0"
"7","0","20","1","2000","32","35","16","3","1","1","30","221.28","0"
"21","0","19","2","6697","147","92","44","2","2","1","25","721.98","0"
"17","0","17","1","9237","177","80","42","5","1","1","55","261.21","0"
"13","0","18","4","3157","51","38","21","3","1","1","30","280.32","0"
"7","0","11","2","4695","46","222","12","3","1","1","30","1077.64","0"
"8","1","11","2","1792","25","7","9","3","1","1","30","100.68","1"
